Aldersgruppe;Uge 10-2022_Ingen vaccination;Uge 10-2022_Første vaccination;Uge 10-2022_Anden vaccination;Uge 10-2022_Fuld effekt efter primært forløb;Uge 10-2022_Fuld effekt efter revaccination;Uge 09-2022_Ingen vaccination;Uge 09-2022_Første vaccination;Uge 09-2022_Anden vaccination;Uge 09-2022_Fuld effekt efter primært forløb;Uge 09-2022_Fuld effekt efter revaccination;Uge 08-2022_Ingen vaccination;Uge 08-2022_Første vaccination;Uge 08-2022_Anden vaccination;Uge 08-2022_Fuld effekt efter primært forløb;Uge 08-2022_Fuld effekt efter revaccination;Uge 07-2022_Ingen vaccination;Uge 07-2022_Første vaccination;Uge 07-2022_Anden vaccination;Uge 07-2022_Fuld effekt efter primært forløb;Uge 07-2022_Fuld effekt efter revaccination;Uge 06-2022_Ingen vaccination;Uge 06-2022_Første vaccination;Uge 06-2022_Anden vaccination;Uge 06-2022_Fuld effekt efter primært forløb;Uge 06-2022_Fuld effekt efter revaccination;Uge 05-2022_Ingen vaccination;Uge 05-2022_Første vaccination;Uge 05-2022_Anden vaccination;Uge 05-2022_Fuld effekt efter primært forløb;Uge 05-2022_Fuld effekt efter revaccination;Uge 04-2022_Ingen vaccination;Uge 04-2022_Første vaccination;Uge 04-2022_Anden vaccination;Uge 04-2022_Fuld effekt efter primært forløb;Uge 04-2022_Fuld effekt efter revaccination;Uge 03-2022_Ingen vaccination;Uge 03-2022_Første vaccination;Uge 03-2022_Anden vaccination;Uge 03-2022_Fuld effekt efter primært forløb;Uge 03-2022_Fuld effekt efter revaccination;Uge 02-2022_Ingen vaccination;Uge 02-2022_Første vaccination;Uge 02-2022_Anden vaccination;Uge 02-2022_Fuld effekt efter primært forløb;Uge 02-2022_Fuld effekt efter revaccination;Uge 01-2022_Ingen vaccination;Uge 01-2022_Første vaccination;Uge 01-2022_Anden vaccination;Uge 01-2022_Fuld effekt efter primært forløb;Uge 01-2022_Fuld effekt efter revaccination;Uge 52-2021_Ingen vaccination;Uge 52-2021_Første vaccination;Uge 52-2021_Anden vaccination;Uge 52-2021_Fuld effekt efter primært forløb;Uge 52-2021_Fuld effekt efter revaccination;Uge 51-2021_Ingen vaccination;Uge 51-2021_Første vaccination;Uge 51-2021_Anden vaccination;Uge 51-2021_Fuld effekt efter primært forløb;Uge 51-2021_Fuld effekt efter revaccination;Uge 50-2021_Ingen vaccination;Uge 50-2021_Første vaccination;Uge 50-2021_Anden vaccination;Uge 50-2021_Fuld effekt efter primært forløb;Uge 50-2021_Fuld effekt efter revaccination;Uge 49-2021_Ingen vaccination;Uge 49-2021_Første vaccination;Uge 49-2021_Anden vaccination;Uge 49-2021_Fuld effekt efter primært forløb;Uge 49-2021_Fuld effekt efter revaccination;Uge 48-2021_Ingen vaccination;Uge 48-2021_Første vaccination;Uge 48-2021_Anden vaccination;Uge 48-2021_Fuld effekt efter primært forløb;Uge 48-2021_Fuld effekt efter revaccination;Uge 47-2021_Ingen vaccination;Uge 47-2021_Første vaccination;Uge 47-2021_Anden vaccination;Uge 47-2021_Fuld effekt efter primært forløb;Uge 47-2021_Fuld effekt efter revaccination
0-5;1,2;0;0;0;0;1,8;0;0;0;0;3;0;0;0;0;2,5;0;0;0;0;4;0;0;0;0;3,6;0;0;0;0;3;0;0;0;0;2,9;0;0;0;0;1,7;0;0;0;0;1,1;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;3,4;0,8;0,9;0;1,6;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0
12-15;0;0;0;0;0;0;0;0,8;0,8;0;0;0;0,7;0,7;0;0;0;1,2;1,2;0;0;0;1,6;1,6;0;5,8;0;1,6;1,1;188;0;0;1;1;0;2,7;0;1,5;1,6;0;0;0;0,5;0,5;0;2,5;8,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16-19;0;0;0;0;0;0;0;0,8;0;1,6;0;0;0,7;1,2;0;0;0;1,2;2;0;0;0;0;0;0;5,2;0;2;2,4;1,4;0;0;0;0;0;0;0;0,5;0,6;0;0;0;0,9;1,1;0;4,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6;0;0;0;0;0;0;0;0;0
20-29;1,3;0;0;0;0;0;0;0,2;0,9;0;2,3;0;1,1;2,3;0,6;1,1;0;1,3;2,1;0,9;3,1;0;1,4;2,4;0,9;2;0;0,2;0;0,3;0,9;0;0,7;0,3;1,2;0,9;0;0,4;0,3;0,6;0,9;0;0,5;0,4;0;1,7;0;0,5;0,4;2,4;1,7;0;0,2;0,2;0;1,6;0;0,5;0,4;3,6;3,9;0;0;0;0;0,8;0;0;0;0;0,7;0;0,4;0,4;0;0;0;0;0;0
30-39;0;0;1,1;1;1,2;2,9;0;0,8;1,7;0,4;6,7;0;1,4;0,8;1,7;0;0;1,7;1,9;1,6;6;11,1;2,1;3,9;1;4,6;0;2,4;1,8;2,6;2,2;0;1,9;2;1,4;4,3;8;1;1,3;0;0;0;0,8;0,5;2,4;3,1;0;0,8;0,9;0;2;0;0,2;0,2;0;3,9;0;0;0;0;7,4;0;0,2;0,2;0;2,7;3,5;0;0;0;3,5;0;0;0;0;3,3;0;0,2;0;4,7
40-49;2,5;0;2,2;0;2,5;2,4;0;1,1;2;1;2,2;0;1,8;5,2;1,4;8,1;0;1,3;3;1,1;0;0;1,5;1,3;1,5;0;0;1,2;1,1;1,3;5,5;0;1,4;1,6;1,3;1,8;0;0,9;2,4;0,2;1,7;0;0,3;0,9;0;1,7;0;1;0,9;1,1;6,6;0;0,3;0,4;0;8;0;0,3;0,2;1,6;4,7;0;0,5;0,5;0;9,1;0;0,3;0,4;0;5,9;0;0,3;0,4;0;5,7;9,1;0;0;0
50-59;3;0;1,1;0;1,1;8,6;0;2,2;5,8;2;0;0;2,3;2,7;2,2;2,6;0;1,7;0;1,8;2,5;0;2,2;0;2,3;9,9;0;1,4;3,8;1,1;4,8;0;0,6;2,9;0,3;9,5;29,2;1;3;0,7;11,6;26,1;0,7;2;0,4;11,4;0;0,4;1,2;0;15,7;0;0,7;0,7;0,7;13,2;0;0,7;0,8;0;2,1;37;0,1;0,2;0;10,4;0;0,3;0,3;0;6,1;0;0,4;0,3;1,6;14;0;0,3;0,3;0
60-64;0;0;2,2;0;2,3;8,3;0;2,5;0;2,6;16;0;3,4;0;3,6;7,8;0;2;16,6;1,4;0;0;1,7;7,6;1,4;0;104,3;1,6;0;1,7;7,4;0;1,3;5,1;1;7,2;90,3;0,6;0;0,7;7,1;81,8;1,9;13,8;0;28;0;1,3;2,3;0,9;6,9;68,1;1;1,4;0;33,9;0;0,6;0,4;2;0;0;0,9;1,1;0;6,5;0;0,9;1,1;0;12,7;0;0,3;0,4;0;12,5;0;0,6;0,7;0
65-69;0;0;3,3;0;3,4;10,6;0;4;27,2;3,3;0;0;6,7;0;6,9;20,5;164,5;2,8;37,2;1,8;10,2;0;2,4;11,6;2,1;10;0;1,4;10,3;1,1;0;0;1,7;0;1,8;9,8;0;1,4;12,2;0,7;9,6;108,9;0,3;0;0,4;9,5;0;1,3;4,3;0,8;28,1;0;0,7;0;1,2;73,4;0;1;1,4;0;0;0;2;2,4;0;8,8;0;0,7;0,4;2,5;17,4;0;0,7;0,4;3;25,7;0;0,3;0,4;0
70-79;15,7;151,3;2,7;0;2,8;30,9;0;4,8;0;4,9;30,5;0;5,7;19,2;5,4;7,5;132,8;3,6;0;3,7;0;0;3,2;8,7;3,1;0;0;2,4;0;2,5;7,3;0;1,7;6,6;1,5;0;0;1,5;0;1,5;0;0;1,3;8,6;1;21;0;0,7;2,8;0,6;13,8;0;1,1;3,6;0,7;27,1;75,4;1,6;4,2;0,5;13,2;0;2,9;4,7;1,1;19,5;0;1,5;2;0;25,6;0;2,7;3;1,3;12,6;84,7;1,5;1,4;1,7
80+;0;0;6,6;34,7;6;0;0;7,7;0;7,9;28,5;0;6,1;32,2;5,5;14,1;0;4,2;30,8;3,5;41,6;0;4,2;0;4,3;0;0;1,9;13,2;1,5;13,5;0;3;11,5;2,7;0;0;2,2;0;2,3;13;228,6;0,7;0;0,8;0;108,7;0,4;0;0,4;12,5;107;2,6;6,4;2,1;24,4;0;2,2;8,2;0,4;11,8;0;0,7;1,4;0,5;11,5;0;1,1;3,1;0;45,4;0;2,9;4,9;1,3;22,3;0;1,5;1,9;0,8
12+;1,8;4,2;2;0,6;2,2;4;0;2,5;1,7;2,7;4,9;0;3;2,3;3,2;3,2;6;2,1;2,7;2;3,6;2,7;2,1;2,2;2;3,7;2,5;1,6;1,5;1,6;2,8;0;1,3;1,4;1,3;3,2;5,9;1;1,3;0,9;2,4;8,5;0,8;1,1;0,5;4,9;2,8;0,7;0,8;0,6;5;2,5;0,6;0,5;0,9;8;1,2;0,7;0,7;0,6;4,3;2,1;0,8;0,8;0,5;4,3;1;0,5;0,5;0,2;4,9;0;0,8;0,8;1,1;4,6;1,9;0,4;0,4;0,8
Alle;1,3;2,9;1,9;0,5;2,2;2,6;0;2,4;1,4;2,7;3,5;0;2,9;1,9;3,2;2,5;3,5;2;2,3;2;3,3;1,5;2;1,9;2;3,1;2,6;1,5;1,4;1,6;2,7;0;1,3;1,3;1,3;2,7;2,8;1;1,3;0,9;1,8;3,5;0,8;1,1;0,5;2,7;1,5;0,7;0,8;0,6;2,6;0,9;0,6;0,5;0,9;3,6;0,5;0,7;0,7;0,6;1,9;1,8;0,8;0,8;0,5;1,9;0,8;0,5;0,5;0,2;2,1;0;0,8;0,8;1,1;2;1,9;0,4;0,4;0,8
